user,word,rating
User_4,weaver,0
User_4,minority,2
User_4,reptile,6
User_4,spinning,1
User_4,comparative,3
User_4,repetition,7
User_4,handy,11
User_4,ideological,0
User_4,despoil,10
User_4,kerosene,2
User_4,fault,5
User_4,attendant,4
User_4,cripple,1
User_4,proofread,13
User_4,layering,6
User_4,complementary,0
User_4,competition,5
User_4,overcharge,3
User_4,majesty,1
User_4,autonomous,4
User_4,excellent,6
User_4,soldier,1
User_4,carve,0
User_4,appoint,3
User_4,matching,0
User_4,appliance,1
User_4,remnant,5
User_4,devise,0
User_4,girder,3
User_4,unbearable,2
User_4,tremendous,7
User_4,advancement,9
User_4,complacence,3
User_4,economize,8
User_4,apply,2
User_4,squirrel,4
User_4,stimulate,5
User_4,stardom,1
User_4,subsistence,6
User_4,reclamation,7
User_4,sensory,1
User_4,resort,2
User_4,scissors,10
User_4,hatch,0
User_4,awareness,4
User_4,propensity,5
User_4,surrender,1
User_4,scholarship,0
User_4,naturalist,0
User_4,beat,1
User_4,justify,5
User_4,perception,2
User_4,reiterate,6
User_4,steep,1
User_4,melody,8
User_4,tapeworm,5
User_4,chamber,2
User_4,supposedly,0
User_4,attorney,3
User_4,yolk,1
User_4,consortium,26
User_4,crystal,7
User_4,soybean,2
User_4,surplus,3
User_4,moisten,8
User_4,coin,2
User_4,solar cell,7
User_4,skeptical,7
User_4,contemporary,0
User_4,judgement,8
User_4,adventurous,7
User_4,bilateral,3
User_4,cadence,4
User_4,bandmaster,0
User_4,consumption,0
User_4,affectionate,2
User_4,facsimile,3
User_4,nickel,0
User_4,evaporate,3
User_4,fringe,5
User_4,postage,4
User_4,prominence,4
User_4,specific,1
User_4,conifer,9
User_4,timber,0
User_4,judicious,0
User_4,majesty,30
User_4,outgrow,1
User_4,inactivate,1
User_4,refrigeration,17
User_4,panic,4
User_4,harshness,1
User_4,recount,0
User_4,conjecture,6
User_4,ethically,7
User_4,benefit,1
User_4,bilateral,2
User_4,resentful,4
User_4,tranquility,3
User_4,periodic,32
User_4,hazard,14
User_4,respiration,0
User_4,dump,6
User_4,clarify,2
User_4,municipal,1
User_4,crystalline,1
User_4,encounter,3
User_4,outset,0
User_4,impetus,1
User_4,notable,1
User_4,suspicion,1
User_4,excite,5
User_4,exploitation,5
User_4,admire,6
User_4,thunderstorm,0
User_4,symmetry,2
User_4,ample,12
User_4,definitely,4
User_4,influenza,1
User_4,wane,2
User_4,abundant,5
User_4,floodplain,3
User_4,embryological,5
User_4,humanitarian,7
User_4,attendance,14
User_4,elevator,6
User_4,auxiliary,4
User_4,emboss,6
User_4,quiescent,3
User_4,caterpillar,1
User_4,torrent,5
User_4,audit,1
User_4,excursion,1
User_4,fungi,2
User_4,generalize,0
User_4,spiritual,5
User_4,classification,1
User_4,tender,2
User_4,negative,2
User_4,trend,1
User_4,short-range,0
User_4,stubbornness,3
User_4,attract,0
User_4,incoherence,3
User_4,breakup,2
User_4,tapering,0
User_4,telegraph,13
User_4,shocked,0
User_4,split,5
User_4,expansion,2
User_4,flock,40
User_4,reproductive,1
User_4,conception,5
User_4,unprecedented,4
User_4,unscrupulously,1
User_4,debatable,0
User_4,infertile,0
User_4,interaction,0
User_4,calculation,4
User_4,bland,16
User_4,audition,5
User_4,abstraction,5
User_4,treasure,9
User_4,dispose of,8
User_4,edifice,12
User_4,acquainted,10
User_4,imaginary,17
User_4,fleeting,9
User_4,dramatically,4
User_4,potter,16
User_4,marble,5
User_4,outlet,1
User_4,osprey,0
User_4,briskness,7
User_4,naturalistic,23
User_4,far-reaching,15
User_4,upside-down,0
User_4,back and forth,12
User_4,cacti,1
User_4,competence,9
User_4,carnivorous,6
User_4,proliferation,6
User_4,antiquate,2
User_4,landscape,5
User_4,construct,2
User_4,glaciated,1
User_4,ultimate,6
User_4,rhythmical,4
User_4,seaweed,5
User_4,cosmic,2
User_4,entrenched,4
User_4,nerve cord,3
User_4,paraphrase,3
User_4,distinctive,4
User_4,disinterested,13
User_4,hypothesis,0
User_4,merger,17
User_4,purified,5
User_4,evident,0
User_4,tissue,1
User_4,paralysis,5
User_4,overcharge,3
User_4,dreadful,7
User_4,transfer,0
User_4,irresponsible,15
User_4,derive,2
User_4,overcrowd,0
User_4,subtraction,2
User_4,sovereignty,0
User_4,spanking,7
User_4,automatically,2
User_4,retriever,12
User_4,sanitary,2
User_4,slight,1
User_4,flexibility,2
User_4,percolate,3
User_4,dietetics,4
User_4,eternally,0
User_4,foliage,1
User_4,evidence,3
User_4,insignificant,9
User_4,passion,7
User_4,dazzling,12
User_4,emotional,22
User_4,defrost,0
User_4,mournful,11
User_4,overtaxed,10
User_4,oust,0
User_4,notable,2
User_4,crossbones,3
User_4,leadership,0
User_4,demobilize,5
User_4,dimension,0
User_4,reiterate,5
User_4,exterminate,16
User_4,molecular,0
User_4,dominate,1
User_4,mason,0
User_4,scrap,2
User_4,absorption,0
User_4,Cuban,2
User_4,leisure,5
User_4,corps,3
User_4,flavoring,3
User_4,undermine,0
User_4,vestige,1
User_4,percolate,14
User_4,ignorant,1
User_4,digestive,1
User_4,divergent,1
User_4,swarm,5
User_4,renovation,4
User_4,core,9
User_4,affinity,5
User_4,satirist,3
User_4,catastrophe,1
User_4,deficit,0
User_4,indigestion,1
User_4,stalk,6
User_4,sheer,1
User_4,peck,8
User_4,motivate,1
User_4,constellation,1
User_4,surcharge,5
User_4,reckless,14
User_4,lithosphere,0
User_4,annoying,0
User_4,as such,4
User_4,replica,0
User_4,stipulation,0
User_4,seclusion,2
User_4,reformer,0
User_4,pamphlet,5
User_4,feudal,1
User_4,permeable,3
User_4,volume,2
User_4,govern,2
User_4,believe in,1
User_4,indicative,22
User_4,approve,1
User_4,sympathy,5
User_4,delay,16
User_4,conclude,9
User_4,fluctuate,0
User_4,stout,10
User_4,heroism,2
User_4,linguistics,1
User_4,swamp,2
User_4,portraiture,2
User_4,cello,11
User_4,pesticide,0
User_4,seaweed,16
User_4,spot,2
User_4,rehearse,0
User_4,fragility,1
User_4,quarry,13
User_4,smother,1
User_4,dawning,5
User_4,ventilation,6
User_4,convenience,1
User_4,chunk,2
User_4,sedimentary,3
User_4,denounce,1
User_4,object to,3
User_4,imprisonment,1
User_4,iceberg,4
User_4,abut,3
User_5,below,0
User_5,reform,5
User_5,the Red Cross,1
User_5,earthenware,5
User_5,graceful,2
User_5,terrace,5
User_5,coarse,6
User_5,gemstone,5
User_5,associate,10
User_5,knapsack,2
User_5,assorted,0
User_5,bust,5
User_5,thermodynamics,1
User_5,pot,2
User_5,gravitational pull,7
User_5,exert,11
User_5,stipend,10
User_5,uniform,17
User_5,eruption,1
User_5,harsh,12
User_5,endeavor,7
User_5,colonial,7
User_5,worldwide,0
User_5,pungent,2
User_5,limb,0
User_5,introspective,23
User_5,sophisticated,1
User_5,pest,6
User_5,identify,0
User_5,clumsy,6
User_5,rough,15
User_5,trample,1
User_5,industrialization,14
User_5,convincing,6
User_5,adjoin,7
User_5,genuine,6
User_5,gap,1
User_5,successive,4
User_5,conscientious,1
User_5,catalyst,10
User_5,commit,7
User_5,treason,2
User_5,springwater,9
User_5,acumen,1
User_5,humanity,6
User_5,waive,1
User_5,original,1
User_5,heir,2
User_5,resonance,2
User_5,board,8
User_5,navigation,5
User_5,duplicate,21
User_5,puddle,10
User_5,diagnose,1
User_5,rinse,1
User_5,ban,8
User_5,nomadic,0
User_5,rebuke,3
User_5,definite,1
User_5,educable,7
User_5,zeal,1
User_5,touchdown,3
User_5,superintendent,3
User_5,exploit,2
User_5,cowboy,7
User_5,concentric,5
User_5,horizon,2
User_5,continuity,1
User_5,inspiring,0
User_5,milestone,0
User_5,vacuum,0
User_5,annoying,2
User_5,imply,7
User_5,instructive,12
User_5,commodity,6
User_5,due to,5
User_5,notate,2
User_5,inclusive,1
User_5,split,4
User_5,patroller,5
User_5,unscrupulously,0
User_5,stagnant,0
User_5,harmonize,5
User_5,sundial,14
User_5,arbitrary,0
User_5,march,5
User_5,Bronze Age,1
User_5,intentionally,0
User_5,seashore,5
User_5,thrive on,15
User_5,transfer,0
User_5,spined,7
User_5,inspect,3
User_5,inevitably,2
User_5,terribly,1
User_5,maritime,0
User_5,extend,3
User_5,predominate,14
User_5,option,0
User_5,exterior,5
User_5,remaining,2
User_5,stand,13
User_5,finch,3
User_5,fermentation,1
User_5,bill,11
User_5,undifferentiated,1
User_5,feat,3
User_5,expressive,1
User_5,scramble,4
User_5,compelling,3
User_5,lunar eclipse,3
User_5,grope,17
User_5,awareness,0
User_5,saucer,2
User_5,produce,1
User_5,carnival,1
User_5,fortify,2
User_5,wrinkle,6
User_5,harmonica,0
User_5,subspecies,6
User_5,rarefy,4
User_5,hail,5
User_5,boarder,8
User_5,ordeal,0
User_5,unanimous,3
User_5,infection,0
User_5,physiology,0
User_5,vibration,7
User_5,rarefy,2
User_5,keyboard,5
User_5,instinct,3
User_5,glare,5
User_5,accumulated,3
User_5,layman,15
User_5,renewal,1
User_5,trench,1
User_5,lash,25
User_5,imprisonment,8
User_5,dismember,3
User_5,unanimous,17
User_5,sophistication,5
User_5,complexity,20
User_5,riot,2
User_5,cavern,2
User_5,reversible,13
User_5,evaporate,2
User_5,confirm,10
User_5,outgrowth,2
User_5,bilateral,4
User_5,meteor,2
User_5,humidity,2
User_5,vaporization,4
User_5,touching,1
User_5,baboon,0
User_5,conclusive,4
User_5,inheritance,0
User_5,mammoth,0
User_5,conglomerate,4
User_5,represent,2
User_5,manifestation,17
User_5,sympathetic,2
User_5,available,12
User_5,drawback,5
User_5,approve,4
User_5,dissenting,3
User_5,utilize,0
User_5,symbolize,10
User_5,cyclone,12
User_5,offshore,6
User_5,informative,2
User_5,pesticide,0
User_5,inject,1
User_5,suspense,6
User_5,mockingbird,1
User_5,stable,1
User_5,bold,3
User_5,deficiency,5
User_5,pack animal,1
User_5,intelligible,2
User_5,aloof,0
User_5,edible,2
User_5,atrophy,3
User_5,grease,3
User_5,stiff,0
User_5,unbearable,2
User_5,cripple,5
User_5,predominant,0
User_5,shear,4
User_5,submerge,1
User_5,projection,0
User_5,spoil,10
User_5,seismograph,1
User_5,synthesizer,0
User_5,fixture,0
User_5,passive,15
User_5,clip,24
User_5,forerunner,9
User_5,talented,14
User_5,inherit,3
User_5,unquestioning,0
User_5,mouth,1
User_5,barber,0
User_5,destructive,1
User_5,checkup,17
User_5,brighten,0
User_5,correlated,3
User_5,stiff,6
User_5,administrator,1
User_5,statue,2
User_5,steady,1
User_5,sympathy,8
User_5,withdraw,5
User_5,plump,0
User_5,rigid,9
User_5,gorilla,10
User_5,sumptuous,15
User_5,consequently,0
User_5,motive,5
User_5,contact,7
User_5,enzyme,2
User_5,aggressive,2
User_5,overturn,1
User_5,roar,2
User_5,employer,1
User_5,trap,0
User_5,tournament,1
User_5,receptor,0
User_5,nominee,2
User_5,novice,3
User_5,degrade,3
User_5,fateful,19
User_5,universal,0
User_5,dangerous,2
User_5,implicit,5
User_5,by a factor of,7
User_5,generate,0
User_5,coverage,0
User_5,journal,1
User_5,paucity,2
User_5,negate,0
User_5,intense,0
User_5,occupant,5
User_5,expressive,1
User_5,glider,7
User_5,embryonic,0
User_5,rebroadcast,4
User_5,recommendation,5
User_5,attain,0
User_5,iterate,7
User_5,outcome,3
User_5,legislate,1
User_5,careless,11
User_5,accommodation,1
User_5,critical,6
User_5,stature,2
User_5,countless,1
User_5,confusion,13
User_5,speck,4
User_5,emboss,8
User_5,skip class,8
User_5,affinity,0
User_5,raze,9
User_5,spontaneously,2
User_5,disgrace,0
User_5,distend,5
User_5,distinctly,11
User_5,incredible,16
User_5,champion,1
User_5,mallet,9
User_5,suited,3
User_5,leading,0
User_5,faithfulness,12
User_5,dread,5
User_5,fruitfulness,1
User_5,rustic,2
User_5,amplification,4
User_5,greedy,0
User_5,carnival,10
User_5,drama,0
User_5,pivot,1
User_5,progressive,1
User_5,be reserved to,4
User_5,encourage,1
User_5,metropolitan,2
User_5,deceptive,1
User_5,respect,0
User_5,pot,2
User_5,forebear,7
User_5,occupy,2
User_5,subsistence,2
User_5,house,10
User_5,frame,6
User_5,provision,11
User_5,dogma,15
User_5,tortuous,5
User_5,fort,6
User_5,interdependence,2
User_5,grasp,5
User_5,solar eclipse,5
User_5,range,3
User_5,potential,1
User_5,inoffensive,1
User_5,trial,0
User_5,prime number,10
User_5,eclipse,0
User_5,submarine,8
User_5,restraint,0
User_5,indefinitely,11
User_5,attraction,8
User_5,be composed of,7
User_5,drainage,7
User_5,chivalry,4
User_5,deformation,7
User_5,miraculous,5
User_5,fender,1
User_5,render,1
User_5,heritage,1
User_5,leisure,15
User_5,humorous,1
User_5,divert,5
User_5,octopus,1
User_5,gem,0
User_5,deception,1
User_5,conversational,3
User_5,rhetoric,1
User_5,insanity,1
User_5,eye-catching,3
User_5,securely,0
User_5,application,1
User_5,drawing,4
User_5,burning,0
User_5,diverse,14
User_5,currently,17
User_5,heroism,6
User_5,tensile,0
User_5,saturated,0
User_5,horticulture,3
User_5,menace,5
User_5,layering,1
User_5,fidelity,0
User_5,verbal,0
User_5,scenic,6
User_5,graphite,3
User_5,susceptible,3
User_5,merchandise,0
User_5,overturn,1
User_5,gibe,0
User_5,communal,6
User_5,bandanna,9
User_5,respiration,4
User_5,represent,4
User_5,outdated,23
User_5,characterize,0
User_5,bowlegged,0
User_5,tribute,6
User_5,untouched,0
User_5,antiquate,7
User_5,squeeze,22
User_5,break out,4
User_5,medium,4
User_5,cab,1
User_5,disciple,0
User_5,ailment,3
User_5,eye-catching,3
User_5,appreciate,10
User_5,emission,4
User_5,captivity,2
User_5,alone,4
User_5,terrain,2
User_5,wind up,5
User_5,crowbar,7
User_5,presumably,2
User_5,stiff,3
User_5,distinguished,6
User_5,below,0
User_5,jealousy,3
User_5,colonize,0
User_5,representative,2
User_5,sparingly,3
User_5,venerable,0
User_5,thread,7
User_5,venom,48
User_5,prudent,3
User_5,sloth,6
User_5,cosmopolitan,1
User_5,flavor,11
User_5,terrace,11
User_5,balloonist,0
User_5,baby boom,5
User_5,dehydrated,1
User_5,alter,1
User_5,sunset,0
User_5,complication,2
User_5,grazing land,3
User_5,categorize,0
User_5,legislature,2
User_5,individualism,3
User_5,depend on,0
User_5,predecessor,2
User_5,compaction,15
User_5,digest,1
User_5,explode,16
User_5,eventual,22
User_5,thread,8
User_5,contrary,4
User_5,rarely,1
User_5,violent,9
User_5,clockwise,4
User_5,patriarch,5
User_5,comic,8
User_5,irritate,1
User_5,diplomacy,5
User_5,digest,4
User_5,symbol,6
User_5,robust,0
User_5,pest,5
User_5,hump,2
User_5,largely,20
User_5,fend for oneself,11
User_5,introspective,4
User_5,tactile,4
User_5,chat,5
User_5,arena,1
User_5,academician,1
User_5,pristine,8
User_5,sharply,4
User_5,expressly,0
User_5,plague,14
User_5,toxic,1
User_5,spiral,12
User_5,coverage,3
User_5,pathogen,0
User_5,embrace,1
User_5,preliminary,0
User_5,inaugurate,1
User_5,commentary,0
User_5,gazette,0
User_5,surcharge,0
User_5,bounce,9
User_5,spinet,4
User_5,premature,5
User_5,incredible,17
User_5,orchestra,9
User_5,autobiography,13
User_5,withdraw,2
User_5,helium,5
User_5,spontaneously,23
User_5,intriguing,3
User_5,linguistics,6
User_5,boast,3
User_5,crew,0
User_5,asset,1
User_5,dreary,3
User_5,renaissance,11
User_5,constrict,6
User_5,measures,0
User_5,artisan,0
User_5,rebroadcast,3
User_5,accelerate,0
User_5,outgrowth,1
User_5,attain,1
User_5,vacate,7
User_5,aircraft,4
User_5,encompass,3
User_5,threadlike,2
User_5,accountant,0
User_5,incur,4
User_5,convincing,0
User_5,constitution,1
User_5,performer,0
User_5,consequently,1
User_5,characteristic,5
User_5,chimpanzee,9
User_5,bandanna,7
User_5,precipitous,3
User_5,beat,12
User_5,vowel,13
User_5,break out,1
User_5,milieu,2
User_5,vitality,0
User_5,vestige,6
User_5,journalist,2
User_5,density,3
User_5,insistence,3
User_5,juncture,10
User_5,posture,8
User_5,astute,4
User_5,epidemic,5
User_5,cornet,4
User_5,savings,12
User_5,maneuver,0
User_5,accomplishment,7
User_5,fertilize,0
User_5,icon,0
User_5,remarkable,15
User_5,atheist,11
User_5,baby boom,4
User_5,conclude,0
User_5,contender,1
User_5,hollow,10
User_5,unravel,1
User_5,polarize,1
User_5,replace,1
User_5,regimentation,7
User_5,hazel,0
User_5,dieter,0
User_5,inflexible,0
User_5,gush,1
User_5,account,13
User_5,myriad,5
User_5,precipitation,2
User_5,pathogen,0
User_5,specification,1
User_5,labor union,5
User_5,counsel,2
User_5,portray,11
User_5,swamp,4
User_5,date,1
User_5,stratum,14
User_5,deserted,6
User_5,playwright,1
User_5,complex,2
User_5,depend on,5
User_5,thunderstorm,10
User_5,acumen,1
User_5,harmless,2
User_5,solicit,2
User_5,application,2
User_5,unadorned,10
User_5,scope,10
User_5,volatile,4
User_5,dye,3
User_5,disgrace,4
User_5,steadfast,4
User_5,boardinghouse,0
User_5,moist,0
User_5,overcrowd,15
User_5,erupt,9
User_5,souvenir,8
User_5,postgraduate,2
User_5,justice,4
User_5,boardinghouse,1
User_5,undisturbed,2
User_5,autonomy,4
User_5,corps,17
User_5,desire,5
User_5,slimy,1
User_5,porcupine,0
User_5,alternation,2
User_5,tinplate,0
User_5,bounce,5
User_5,accompanying,11
User_5,demonstration,5
User_5,exemplary,15
User_5,bounce,0
User_5,energetic,0
User_5,carbohydrate,14
User_5,videocassette,4
User_5,attempt,5
User_5,wool,1
User_5,preceding,4
User_5,vibration,0
User_5,sequence,1
User_5,anarchist,5
User_5,stickpin,2
User_5,facsimile,3
User_5,sunglasses,2
User_5,wholesaler,10
User_5,elevate,1
User_5,lumber,0
User_5,tensile,18
User_5,remark,2
User_5,intelligence,8
User_5,weapon,3
User_5,acidic,4
User_5,space shuttle,0
User_5,dizzy,23
User_5,pack down,2
User_5,irrevocable,1
User_5,proof,2
User_5,ingeniously,30
User_5,beak,10
User_5,rustproof,2
User_5,fortune,6
User_5,garb,1
User_5,disregard,3
User_5,conventionally,5
User_5,cover,2
User_5,differentiate,4
User_5,nourishment,9
User_5,antiquated,0
User_5,embroidery,0
User_5,exclusively,0
User_5,cultivate,0
User_5,niche,4
User_5,sour,1
User_5,forbid,3
User_5,emancipate,2
User_5,abandoned,2
User_5,circular,2
User_5,informative,13
User_5,seasoning,6
User_5,ingeniously,0
User_5,postmaster,4
User_5,categorize,3
User_5,further,10
User_5,irritate,15
User_5,roast,11
User_5,pore,0
User_5,qualification,2
User_5,preliminary,20
User_5,reformism,6
User_5,transformation,9
User_5,nonprofessional,19
User_5,stipulate,6
User_5,amendment,9
User_5,void,2
User_5,sovereignty,2
User_5,nourish,2
User_5,telescope,2
User_5,projectionist,6
User_5,shocking,6
User_5,comparatively,2
User_5,initial,7
User_5,resentful,11
User_5,towering,2
User_5,bulky,0
User_5,prefabricated,0
User_5,etiquette,0
User_5,disseminate,1
User_5,casting,4
User_5,boiling point,1
User_5,usher in,5
User_5,cosmopolitan,1
User_5,equal,7
User_5,cabinet,0
User_5,strive,1
User_5,perfect,8
User_5,lag,7
User_5,underscore,2
User_5,liberty,9
User_5,retriever,2
User_5,eminence,0
User_5,textile,4
User_5,dart,0
User_5,perform,5
User_5,behave,2
User_5,diverse,15
User_5,benign,0
User_5,dwarf,0
User_5,curiosity,4
User_5,glider,1
User_5,constant,1
User_5,heritage,5
User_5,ratify,2
User_5,hint,9
User_5,refine,0
User_5,retain,3
User_5,illegible,11
User_5,object to,2
User_5,defer,1
User_5,proliferation,0
User_5,jungle,5
User_5,locomotion,16
User_5,reveal,3
User_5,gorgeous,4
User_5,respectively,3
User_5,nominate,1
User_5,provocation,2
User_5,rupture,17
User_5,cassette,11
User_5,bustle,3
User_5,proceeds,3
User_5,victor,2
User_5,utilize,5
User_5,slide,1
User_5,external,3
User_5,malleability,6
User_5,hamper,20
User_5,excess,1
User_5,judicious,0
User_5,consternation,1
User_5,stanza,6
User_5,rationing,1
User_5,accelerate,0
User_5,handicraft,8
User_5,mediator,4
User_5,propulsion,1
User_5,religious,0
User_5,shift,9
User_5,deprivation,0
User_5,commitment,0
User_5,flock to,2
User_5,at one session,3
User_5,autonomy,7
User_5,astonishing,1
User_6,advent,5
User_6,mirage,12
User_6,chimpanzee,12
User_6,pivot,1
User_6,maize,4
User_6,optical,6
User_6,wither,5
User_6,supercontinent,8
User_6,restrictive,6
User_6,tentacle,0
User_6,waist,0
User_6,graphics,4
User_6,belong to,7
User_6,permanent,0
User_6,skepticism,5
User_6,exemplify,2
User_6,snowflake,12
User_6,slothful,1
User_6,immigrant,13
User_6,retail,6
User_6,brain,3
User_6,contaminate,8
User_6,document,7
User_6,computation,2
User_6,impersonation,6
User_6,colloquial,2
User_6,uncharted,1
User_6,journal,14
User_6,compaction,11
User_6,divide,0
User_6,troubling,19
User_6,roll,9
User_6,absolute,9
User_6,prevalent,1
User_6,outdated,0
User_6,sarcastic,9
User_6,impartial,0
User_6,harmonic,8
User_6,nourish,10
User_6,prestigious,1
User_6,vegetarian,1
User_6,solo,3
User_6,substitute,1
User_6,recipe,1
User_6,survey,2
User_6,Cuban,2
User_6,quench,9
User_6,elite,6
User_6,retail,2
User_6,walnut,1
User_6,inelastic,0
User_6,revision,16
User_6,wither,2
User_6,invade,3
User_6,sidestep,0
User_6,emit,5
User_6,graphic,2
User_6,popular,0
User_6,adaptive,1
User_6,painting,15
User_6,aquatic,6
User_6,fatal,2
User_6,vertical,0
User_6,temporarily,4
User_6,surge,4
User_6,pertinent,13
User_6,relieve,1
User_6,rebuke,3
User_6,postage,4
User_6,perpetuate,11
User_6,projecting,8
User_6,erect,1
User_6,lettuce,3
User_6,crown,2
User_6,apologize,1
User_6,supplement,1
User_6,prosecute,2
User_6,avenue,0
User_6,naive,11
User_6,penetrate,5
User_6,implication,0
User_6,dwelling,2
User_6,puzzling,4
User_6,entrepreneur,1
User_6,remnant,3
User_6,excel,9
User_6,mimic,3
User_6,perfume,2
User_6,breathing,0
User_6,ardent,1
User_6,commit,0
User_6,theft,1
User_6,discontent,1
User_6,posthumous,4
User_6,obsolete,12
User_6,divide,1
User_6,odorless,4
User_6,career,1
User_6,renewable,2
User_6,pyramid,3
User_6,olfactory,12
User_6,minimum,0
User_6,organism,12
User_6,absolute,3
User_6,bowl,1
User_6,divergent,2
User_6,vine,6
User_6,receptor,0
User_6,unexplored,5
User_6,syrup,11
User_6,as far as,0
User_6,diet,2
User_6,scarce,2
User_6,dilution,5
User_6,jewel,4
User_6,foster,2
User_6,pristine,11
User_6,nonviolence,1
User_6,adolescent,5
User_6,slipper,12
User_6,rotation,4
User_6,mingle,1
User_6,exception,1
User_6,gourmet,0
User_6,unsophisticated,5
User_6,vocational,0
User_6,residue,3
User_6,refinement,3
User_6,homogeneous,0
User_6,quantum theory,6
User_6,solar eclipse,14
User_6,perfect,12
User_6,compete,9
User_6,undo,16
User_6,contrast,4
User_6,irreverence,11
User_6,in accord with,8
User_6,proof,0
User_6,recount,0
User_6,atheist,6
User_6,outlying,2
User_6,electron,1
User_6,atmosphere,4
User_6,a good deal,2
User_6,concurrent,8
User_6,abrasive,0
User_6,receptor,0
User_6,tribal,0
User_6,conclude,1
User_6,barrel,9
User_6,catching,22
User_6,entertainment,0
User_6,astonished,1
User_6,paycheck,1
User_6,vital,5
User_6,animated,12
User_6,plumb,5
User_6,exception,13
User_6,impermeable,1
User_6,stereophotograph,44
User_6,exploitation,0
User_6,dissipated,6
User_6,parliamentary,2
User_6,celestial,2
User_6,tardiness,0
User_6,porcupine,1
User_6,generate,1
User_6,expressive,0
User_6,generalize,0
User_6,crazy,13
User_6,outgoing,0
User_6,actual,3
User_6,troupe,3
User_6,fascination,7
User_6,prosecute,4
User_6,stimulus,15
User_6,gigantic,19
User_6,orbital,17
User_6,plagiarism,6
User_6,destine,2
User_6,buzzer,8
User_6,compress,4
User_6,resolve,12
User_6,wear away,2
User_6,persist,4
User_6,gyration,2
User_6,refrigerant,19
User_6,germ,0
User_6,due,9
User_6,audience,0
User_6,tough,8
User_6,horn,8
User_6,boundary,1
User_6,thigh,1
User_6,disagreeable,2
User_6,efficiency,11
User_6,deferential,9
User_6,domestic,8
User_6,loathsome,15
User_6,dividing line,3
User_6,judgement,5
User_6,fungi,7
User_6,ware,10
User_6,time-consuming,4
User_6,acquire,1
User_6,to and fro,6
User_6,corrosion,3
User_6,photosynthesis,3
User_6,emancipate,0
User_6,crowbar,5
User_6,defend,1
User_6,forbid,1
User_6,financial,10
User_6,accurately,5
User_6,makeup,10
User_6,sedentary,0
User_6,sentimentalize,6
User_6,sentimental,6
User_6,germ,1
User_6,doll,14
User_6,evoke,1
User_6,arsenal,16
User_6,conserve,3
User_6,robust,1
User_6,mechanized,15
User_6,canvas,13
User_6,unemployed,0
User_6,ordinance,2
User_6,retool,5
User_6,tranquility,0
User_6,displace,0
User_6,rigor,0
User_6,resolve,1
User_6,falcon,0
User_6,bill,3
User_6,survival,3
User_6,herculean,2
User_6,amazement,24
User_6,populous,9
User_6,possession,0
User_6,intrigue,2
User_6,supposition,2
User_6,seclude,1
User_6,hinder,5
User_6,grab,8
User_6,obtainable,2
User_6,alternative,8
User_6,autobiography,3
User_6,exterior,3
User_6,undertake,2
User_6,snack bar,2
User_6,rival,0
User_6,celebrity,10
User_6,chop,4
User_6,custom,0
User_6,kymograph,4
User_6,reorient,0
User_6,gauge,3
User_6,ironic,5
User_6,permissive,1
User_6,clutch,0
User_6,occasional,8
User_6,validity,1
User_6,cohesion,4
User_6,fruitless,1
User_6,visibility,8
User_6,minuscule,0
User_6,spectra,2
User_6,cancelled,0
User_6,costume,12
User_6,ooze,10
User_6,expertise,2
User_6,contiguous,2
User_6,retain,5
User_6,doctrine,18
User_6,portion,2
User_6,microscope,1
User_6,rentable,3
User_6,persevere,5
User_6,resolve,1
User_6,vegetable,0
User_6,entry,9
User_6,graduate,17
User_6,encyclopedia,0
User_6,interconnecting,6
User_6,bilateral,2
User_6,summit,5
User_6,conjecture,10
User_6,consequently,0
User_6,overlapping,15
User_6,rent,2
User_6,saddle,1
User_6,humorous,7
User_6,usher in,1
User_6,well-being,7
User_6,plumb,0
User_6,inoffensive,0
User_6,creditor,0
User_6,souvenir,2
User_6,uninhabited,3
User_6,choreograph,10
User_6,enhance,6
User_6,overburden,3
User_6,reinforce,5
User_6,refrigerate,3
User_6,hibernate,18
User_6,rifle,7
User_6,choreographic,3
User_6,puddle,1
User_6,absorption,1
User_6,pinpoint,0
User_6,log cabin,11
User_6,topsoil,1
User_6,condense,4
User_6,depict,0
User_6,immobile,20
User_6,uproot,1
User_6,temper,8
User_6,chorus,5
User_6,spiritual,0
User_6,overwhelmingly,6
User_6,propensity,1
User_6,inject,4
User_6,regardless,0
User_6,bow,7
User_6,peer,8
User_6,locality,2
User_6,digression,11
User_6,protein,0
User_6,chilli,7
User_6,tortuous,0
User_6,obsession,5
User_6,undertaking,2
User_6,clay,0
User_6,emboss,3
User_6,prosperity,0
User_6,shyness,4
User_6,revise,4
User_6,expire,0
User_6,decomposition,4
User_6,encompass,2
User_6,demonstrate,2
User_6,decline,0
User_6,sculptor,2
User_6,horror,0
User_6,social distinction,1
User_6,legible,1
User_6,alder,0
User_6,assessment,4
User_6,wear out,5
User_6,melody,2
User_6,quilter,2
User_6,prodigious,11
User_6,allegation,16
User_6,rudimentary,5
User_6,largely,7
User_6,raven,0
User_6,irrelevant,3
User_6,regardless,35
User_6,accompanying,2
User_6,wade,6
User_6,contamination,6
User_6,display,1
User_6,thorny,19
User_6,evolution,0
User_6,solar cell,4
User_6,arboreal,3
User_6,sustain,1
User_6,appropriation,0
User_6,specimen,1
User_6,escalator,12
User_6,interstellar,13
User_6,tavern,3
User_6,novice,16
User_6,broadcast,7
